transaction_type,amount,nameOrig,nameDest,oldbalanceOrg,newbalanceOrig,location,isFraud,isFlaggedFraud
PAYMENT,48746.3,C567574,M550628,53266.27,4519.969999999994,NG,0,0
WITHDRAWAL,39860.99,C831351,M389216,10901.11,0.0,CA,0,0
PAYMENT,47713.09,C506948,M538066,62547.55,14834.460000000006,CA,0,0
DEPOSIT,42483.65,C518740,M562230,54809.45,12325.799999999996,CA,0,0
DEPOSIT,36363.46,C564211,M718581,9488.29,0.0,IN,0,0
TRANSFER,48127.79,C762477,M392043,63396.12,15268.330000000002,US,0,0
TRANSFER,31338.24,C933338,M810172,81170.08,49831.84,UK,0,0
DEPOSIT,8004.78,C381656,M937871,17426.83,9422.050000000003,CA,0,0
DEPOSIT,11151.63,C882639,M517696,82735.75,71584.12,AE,0,0
TRANSFER,44841.93,C461639,M022242,19125.28,0.0,AU,0,0
PAYMENT,22937.73,C556047,M299039,82906.45,59968.72,US,0,0
DEPOSIT,31179.84,C186872,M623649,15170.85,0.0,AU,0,0
DEPOSIT,8764.49,C373648,M039478,33611.46,24846.97,IN,0,0
DEPOSIT,14461.55,C013148,M868086,3507.93,0.0,AE,0,0
PAYMENT,32507.87,C075684,M424268,61829.02,29321.149999999998,CA,0,0
WITHDRAWAL,12121.94,C606556,M924325,79713.4,67591.45999999999,CA,1,0
WITHDRAWAL,49341.39,C168846,M706402,95211.56,45870.17,CA,0,0
TRANSFER,17866.74,C624251,M251587,57200.68,39333.94,AU,0,0
TRANSFER,23201.68,C172671,M924855,91509.74,68308.06,IN,0,0
TRANSFER,24878.72,C936131,M004377,58295.08,33416.36,AE,0,0
DEPOSIT,3553.52,C475487,M328340,2844.32,0.0,CA,0,0
WITHDRAWAL,20341.07,C774142,M455189,17833.52,0.0,AU,1,1
WITHDRAWAL,34648.93,C723390,M796060,73239.64,38590.71,ZA,1,1
DEPOSIT,27588.39,C276139,M611834,25561.37,0.0,ZA,0,0
DEPOSIT,834.35,C651493,M715060,20100.05,19265.7,AE,0,0
TRANSFER,23522.6,C331804,M988906,13794.73,0.0,CA,0,0
PAYMENT,22104.02,C195974,M763913,22143.84,39.81999999999971,CA,0,0
PAYMENT,49679.4,C049076,M242455,85293.09,35613.689999999995,NG,0,0
PAYMENT,45005.76,C102738,M231186,41921.35,0.0,AU,0,0
WITHDRAWAL,8162.45,C480070,M683827,89184.55,81022.1,AE,0,0
TRANSFER,9199.64,C296659,M012362,28593.66,19394.02,UK,0,0
DEPOSIT,30177.53,C370328,M400953,31490.4,1312.8700000000026,ZA,0,0
WITHDRAWAL,35530.56,C100607,M567058,17131.37,0.0,IN,0,0
DEPOSIT,15497.53,C739498,M160758,8941.84,0.0,AE,0,0
TRANSFER,7379.98,C733134,M293934,92780.96,85400.98000000001,CA,0,0
DEPOSIT,11992.4,C332675,M075035,68234.12,56241.719999999994,CA,0,0
PAYMENT,683.49,C603491,M816322,93593.11,92909.62,CA,0,0
DEPOSIT,45082.2,C359289,M957995,85254.46,40172.26000000001,CA,0,0
PAYMENT,38536.7,C359076,M238165,17885.12,0.0,AE,0,0
DEPOSIT,36730.61,C820804,M509186,84247.28,47516.67,ZA,0,0
WITHDRAWAL,26721.81,C469347,M412429,16770.62,0.0,CA,0,0
DEPOSIT,4900.34,C486966,M214116,88044.48,83144.14,AE,0,0
DEPOSIT,23030.82,C736704,M360275,90656.42,67625.6,NG,0,0
WITHDRAWAL,6693.3,C657946,M530941,51745.63,45052.329999999994,AE,0,0
PAYMENT,6572.02,C308014,M942021,57433.5,50861.479999999996,ZA,0,0
WITHDRAWAL,11999.14,C805889,M555156,69246.72,57247.58,AU,0,0
DEPOSIT,22175.43,C439913,M691999,42450.19,20274.760000000002,NG,0,0
DEPOSIT,24036.06,C565206,M154139,47954.84,23918.779999999995,AE,0,0
DEPOSIT,15672.52,C690456,M665783,94813.92,79141.4,US,0,0
WITHDRAWAL,31026.62,C621779,M743266,7826.57,0.0,AE,0,0
PAYMENT,24611.4,C539733,M330725,29828.9,5217.5,ZA,0,0
DEPOSIT,8189.14,C533164,M323847,4036.6,0.0,UK,0,0
TRANSFER,27914.72,C414131,M832133,92074.68,64159.95999999999,AE,0,0
TRANSFER,39002.37,C466703,M315140,6395.48,0.0,IN,0,0
PAYMENT,750.15,C439102,M288322,62987.44,62237.29,IN,0,0
DEPOSIT,24220.89,C758688,M856822,11068.23,0.0,AU,0,0
TRANSFER,39881.32,C598430,M906790,94953.0,55071.68,NG,1,1
WITHDRAWAL,8424.61,C878583,M495047,54233.98,45809.37,AU,0,0
TRANSFER,45000.01,C776703,M391376,39239.52,0.0,US,0,0
TRANSFER,13818.75,C032055,M321226,19862.72,6043.970000000001,UK,1,0
PAYMENT,21427.45,C644269,M102225,65178.03,43750.58,NG,0,0
WITHDRAWAL,42081.17,C652792,M919933,3771.58,0.0,IN,0,0
PAYMENT,34197.23,C943981,M282696,72532.11,38334.88,ZA,0,0
DEPOSIT,15209.95,C259390,M533539,75463.33,60253.380000000005,AU,0,0
TRANSFER,43290.53,C603670,M121206,89686.27,46395.740000000005,CA,0,0
DEPOSIT,41132.55,C506606,M550164,27505.13,0.0,IN,0,0
DEPOSIT,49592.09,C665062,M783488,52587.21,2995.1200000000026,UK,0,0
DEPOSIT,26303.3,C597089,M224071,98402.92,72099.62,AU,0,0
DEPOSIT,48090.77,C414856,M881482,29297.35,0.0,AE,0,0
TRANSFER,21822.88,C073325,M542901,12168.69,0.0,IN,0,0
WITHDRAWAL,8737.76,C706287,M190340,98600.64,89862.88,AE,0,0
PAYMENT,18763.17,C007601,M131426,81.72,0.0,ZA,0,0
WITHDRAWAL,14482.71,C484120,M344627,11907.31,0.0,AU,0,0
PAYMENT,12289.74,C982380,M599301,45421.8,33132.060000000005,AU,0,0
PAYMENT,47991.63,C259097,M828866,76570.88,28579.250000000007,US,0,0
PAYMENT,12815.43,C828803,M155230,32461.19,19645.76,ZA,0,0
WITHDRAWAL,45690.05,C787162,M139188,62320.39,16630.339999999997,AU,0,0
DEPOSIT,15099.94,C089703,M171392,56001.87,40901.93,US,0,0
WITHDRAWAL,13505.23,C652193,M255999,90043.61,76538.38,ZA,0,0
TRANSFER,38954.6,C009066,M080004,93380.07,54425.47000000001,UK,0,0
DEPOSIT,1992.88,C769004,M083805,72024.93,70032.04999999999,ZA,0,0
WITHDRAWAL,15924.86,C410535,M173385,82818.74,66893.88,AU,0,0
WITHDRAWAL,41768.74,C461523,M719080,81235.32,39466.58000000001,IN,0,0
DEPOSIT,41145.44,C434370,M037778,11083.6,0.0,CA,0,0
DEPOSIT,9508.86,C508858,M614882,92442.92,82934.06,ZA,0,0
PAYMENT,14396.64,C027649,M818415,32809.9,18413.260000000002,AE,0,0
TRANSFER,6940.29,C408424,M619308,53451.54,46511.25,NG,0,0
PAYMENT,32064.16,C097212,M233835,58960.48,26896.320000000003,CA,0,0
TRANSFER,2778.41,C543100,M624710,54049.3,51270.89,AU,0,0
DEPOSIT,29043.35,C699958,M773742,16728.58,0.0,AU,0,0
DEPOSIT,3006.16,C118492,M577933,48991.27,45985.11,AE,0,0
WITHDRAWAL,41807.35,C022703,M511979,19773.28,0.0,NG,0,0
WITHDRAWAL,4050.24,C663239,M594527,54206.12,50155.880000000005,IN,0,0
PAYMENT,48251.58,C082922,M579914,22729.51,0.0,ZA,0,0
PAYMENT,4626.02,C533766,M346814,96446.81,91820.79,US,0,0
DEPOSIT,39520.22,C389157,M301284,10711.4,0.0,IN,0,0
DEPOSIT,13894.83,C240158,M562022,3826.74,0.0,ZA,0,0
PAYMENT,31727.44,C481562,M655432,19897.36,0.0,AU,0,0
PAYMENT,20640.48,C865414,M374560,73216.27,52575.79000000001,US,0,0
TRANSFER,12108.75,C761449,M651037,75144.28,63035.53,ZA,0,0
DEPOSIT,10037.18,C967746,M998995,76278.63,66241.45000000001,UK,0,0
DEPOSIT,39902.78,C866163,M140119,97329.72,57426.94,UK,0,0
DEPOSIT,8242.85,C142279,M314859,58394.52,50151.67,CA,0,0
TRANSFER,38886.03,C759823,M705097,63212.37,24326.340000000004,US,0,0
TRANSFER,2178.34,C380808,M970935,43275.66,41097.32000000001,AU,1,0
TRANSFER,4825.68,C813766,M551100,23800.61,18974.93,US,0,0
PAYMENT,10354.23,C474441,M316713,89464.05,79109.82,ZA,0,0
PAYMENT,37482.73,C361869,M650165,46345.03,8862.299999999996,NG,0,0
DEPOSIT,41162.7,C645488,M499363,87848.52,46685.82000000001,NG,0,0
WITHDRAWAL,14473.69,C044344,M878388,10379.61,0.0,US,0,0
WITHDRAWAL,1609.17,C606102,M186741,31735.05,30125.879999999997,US,0,0
TRANSFER,3094.61,C797997,M140251,11797.15,8702.539999999999,AE,0,0
WITHDRAWAL,4354.35,C840926,M876776,85488.76,81134.40999999999,CA,0,0
TRANSFER,4963.28,C042960,M738363,31040.62,26077.34,IN,0,0
TRANSFER,37515.9,C620520,M435220,30270.98,0.0,CA,0,0
DEPOSIT,37485.85,C229031,M832385,58716.39,21230.54,IN,0,0
WITHDRAWAL,5974.9,C719907,M621588,71063.23,65088.329999999994,AE,0,0
PAYMENT,12804.25,C812164,M162891,19863.32,7059.07,ZA,0,0
DEPOSIT,26197.57,C345571,M461155,96166.45,69968.88,NG,0,0
WITHDRAWAL,14281.19,C546343,M511236,71200.02,56918.83,CA,0,0
DEPOSIT,5063.12,C131979,M144678,99660.17,94597.05,NG,0,0
DEPOSIT,31105.27,C977700,M048533,16321.64,0.0,US,0,0
DEPOSIT,40932.98,C402943,M436884,26029.66,0.0,US,0,0
PAYMENT,26126.4,C716376,M925138,22951.61,0.0,CA,1,1
PAYMENT,29945.17,C639654,M749405,15375.04,0.0,US,0,0
TRANSFER,33940.82,C041120,M686721,91036.72,57095.9,NG,0,0
TRANSFER,39309.73,C683244,M506108,68660.48,29350.749999999993,UK,0,0
PAYMENT,21472.46,C003490,M030321,8458.5,0.0,ZA,0,0
DEPOSIT,4495.28,C320078,M072074,1991.34,0.0,IN,0,0
DEPOSIT,14089.88,C934451,M588141,16232.36,2142.4800000000014,UK,0,0
TRANSFER,20713.25,C498784,M584602,13981.24,0.0,IN,0,0
TRANSFER,10013.8,C158228,M607851,61994.69,51980.89,CA,0,0
TRANSFER,12018.79,C092532,M036062,5710.97,0.0,CA,0,0
WITHDRAWAL,11952.12,C975372,M424430,63696.17,51744.049999999996,UK,0,0
TRANSFER,32599.64,C771893,M851135,76407.18,43807.53999999999,IN,0,0
TRANSFER,42822.82,C076136,M368470,25436.27,0.0,AU,0,0
TRANSFER,19274.84,C612702,M473273,24772.51,5497.669999999998,AU,0,0
DEPOSIT,33668.11,C598983,M136076,61508.66,27840.550000000003,IN,0,0
DEPOSIT,28610.21,C736458,M995028,94068.57,65458.36000000001,CA,0,0
DEPOSIT,39980.9,C814788,M334960,85291.71,45310.810000000005,AU,0,0
PAYMENT,49045.67,C018917,M175363,23632.79,0.0,AE,0,0
TRANSFER,27473.87,C567766,M117247,43499.07,16025.2,AU,0,0
PAYMENT,30610.18,C348096,M457842,3019.77,0.0,NG,0,0
DEPOSIT,37789.89,C553586,M462544,50467.52,12677.629999999997,IN,0,0
PAYMENT,15019.56,C894683,M618661,38387.23,23367.670000000006,IN,0,0
WITHDRAWAL,19050.18,C407305,M644381,4340.97,0.0,AE,0,0
DEPOSIT,13137.96,C833916,M091938,9104.78,0.0,AU,0,0
WITHDRAWAL,40740.39,C098612,M237156,50508.57,9768.18,CA,0,0
PAYMENT,10346.55,C816098,M905977,88531.63,78185.08,AU,0,0
DEPOSIT,4778.51,C299770,M168222,54795.79,50017.28,AU,0,0
DEPOSIT,30259.75,C775248,M855682,5205.06,0.0,IN,0,0
PAYMENT,41895.61,C770413,M586889,88959.93,47064.31999999999,CA,0,0
WITHDRAWAL,44954.08,C263723,M356485,66649.3,21695.22,US,0,0
WITHDRAWAL,47042.56,C557575,M188519,10576.36,0.0,US,1,1
TRANSFER,32985.39,C710960,M311280,77646.66,44661.270000000004,IN,0,0
PAYMENT,5765.61,C372504,M333114,83472.26,77706.65,CA,0,0
PAYMENT,48045.07,C044768,M965903,39953.84,0.0,UK,0,0
TRANSFER,13381.14,C271032,M410123,72506.4,59125.259999999995,AE,0,0
DEPOSIT,17703.66,C424114,M140573,22388.87,4685.209999999999,UK,0,0
PAYMENT,15302.13,C367081,M819054,20739.73,5437.6,IN,0,0
DEPOSIT,3493.78,C054246,M452777,46457.07,42963.29,IN,0,0
TRANSFER,39283.06,C338471,M448166,14245.66,0.0,CA,0,0
WITHDRAWAL,34594.68,C268856,M572233,55392.82,20798.14,AE,0,0
WITHDRAWAL,41777.55,C898925,M334662,46186.84,4409.289999999994,UK,0,0
WITHDRAWAL,9203.92,C439313,M263945,2849.49,0.0,AE,0,0
PAYMENT,27058.54,C439200,M783384,23347.06,0.0,NG,0,0
WITHDRAWAL,23629.42,C552712,M900829,45193.18,21563.760000000002,AU,0,0
DEPOSIT,28170.01,C627173,M670308,80388.68,52218.67,NG,0,0
DEPOSIT,26548.31,C661642,M790179,72432.56,45884.25,AU,0,0
PAYMENT,41187.69,C601541,M385349,99126.95,57939.259999999995,IN,0,0
PAYMENT,27336.56,C603500,M764573,88687.82,61351.26000000001,NG,0,0
WITHDRAWAL,38754.44,C219598,M138947,64863.07,26108.629999999997,ZA,0,0
TRANSFER,44330.52,C022717,M377175,59019.62,14689.100000000006,AU,0,0
TRANSFER,18643.41,C264798,M469233,65268.72,46625.31,AU,0,0
PAYMENT,38160.96,C937538,M335620,57037.6,18876.64,NG,0,0
TRANSFER,22598.5,C339813,M487211,10243.25,0.0,CA,0,0
TRANSFER,41075.56,C413291,M700817,74227.58,33152.020000000004,CA,0,0
PAYMENT,26189.39,C414557,M031944,68070.85,41881.46000000001,AU,0,0
DEPOSIT,26723.61,C901063,M429466,1292.87,0.0,IN,1,1
TRANSFER,2745.13,C298740,M256823,48519.49,45774.36,NG,0,0
DEPOSIT,21107.33,C072202,M966414,8255.62,0.0,ZA,0,0
TRANSFER,39863.41,C589249,M084355,89462.6,49599.19,UK,0,0
WITHDRAWAL,6490.62,C620076,M266449,79667.36,73176.74,ZA,0,0
TRANSFER,47554.37,C526228,M453922,59896.93,12342.559999999998,US,0,0
TRANSFER,46745.51,C391312,M537462,87242.4,40496.88999999999,ZA,0,0
TRANSFER,20560.32,C688192,M109907,42177.03,21616.71,UK,0,0
TRANSFER,47730.12,C903724,M503226,24132.35,0.0,ZA,0,0
WITHDRAWAL,2025.14,C170761,M775632,54461.87,52436.73,NG,0,0
DEPOSIT,5379.15,C995182,M444002,63287.58,57908.43,UK,0,0
DEPOSIT,47193.9,C454277,M004644,59456.95,12263.049999999996,AE,0,0
PAYMENT,44264.32,C099077,M577420,39816.88,0.0,CA,0,0
WITHDRAWAL,23966.6,C293116,M466229,76529.18,52562.579999999994,AU,0,0
PAYMENT,21770.28,C092623,M628168,2074.24,0.0,ZA,0,0
TRANSFER,25537.69,C356837,M748177,12782.27,0.0,UK,0,0
DEPOSIT,24658.42,C082643,M019476,76876.07,52217.65000000001,UK,0,0
TRANSFER,25645.76,C385064,M650414,28111.97,2466.2100000000028,UK,0,0
PAYMENT,18023.41,C450702,M639584,6374.63,0.0,US,0,0
WITHDRAWAL,44775.24,C564195,M491504,19388.06,0.0,UK,0,0
DEPOSIT,44017.65,C252551,M808497,59834.84,15817.189999999995,UK,1,1
WITHDRAWAL,45381.08,C424075,M925926,41343.26,0.0,NG,0,0
DEPOSIT,21928.96,C528719,M391219,96598.41,74669.45000000001,AE,0,0
PAYMENT,3197.18,C869103,M594300,62336.23,59139.05,ZA,0,0
PAYMENT,19697.58,C783004,M181286,25908.08,6210.5,NG,0,0
TRANSFER,49981.14,C918237,M124840,55082.47,5101.330000000002,AU,0,0
DEPOSIT,31144.13,C400466,M915355,96259.34,65115.20999999999,UK,0,0
DEPOSIT,16437.41,C444050,M498521,75110.97,58673.56,US,0,0
TRANSFER,48099.7,C423004,M193948,95760.94,47661.240000000005,IN,0,0
DEPOSIT,11290.45,C366624,M510060,89651.23,78360.78,UK,0,0
PAYMENT,32649.87,C998523,M113303,13309.25,0.0,IN,0,0
DEPOSIT,49099.44,C321743,M289417,67959.1,18859.660000000003,AU,0,0
DEPOSIT,49525.48,C226463,M148464,70817.89,21292.409999999996,US,0,0
PAYMENT,25809.9,C572830,M935996,86900.97,61091.07,CA,0,0
TRANSFER,22345.85,C591301,M632770,30539.31,8193.460000000003,IN,0,0
DEPOSIT,38832.13,C139103,M511574,8134.65,0.0,CA,0,0
PAYMENT,10812.44,C494124,M195363,23837.32,13024.88,AU,0,0
WITHDRAWAL,7852.92,C240377,M470066,51466.88,43613.96,NG,0,0
WITHDRAWAL,30020.73,C311796,M369973,93810.43,63789.7,ZA,0,0
WITHDRAWAL,47997.05,C168847,M017182,69197.39,21200.339999999997,IN,0,0
DEPOSIT,30269.87,C107109,M505228,82141.28,51871.41,NG,0,0
DEPOSIT,4264.37,C866225,M341626,37489.84,33225.469999999994,NG,0,0
DEPOSIT,20549.9,C839674,M673616,38570.89,18020.989999999998,IN,0,0
DEPOSIT,23330.95,C099067,M404803,89100.5,65769.55,CA,0,0
PAYMENT,49381.39,C837434,M723061,81637.04,32255.649999999994,NG,0,0
PAYMENT,2735.38,C747264,M125636,15730.5,12995.119999999999,CA,0,0
DEPOSIT,27422.78,C629705,M911580,93674.99,66252.21,NG,0,0
TRANSFER,47519.12,C466274,M746937,63631.52,16112.399999999994,IN,0,0
PAYMENT,4852.27,C193707,M719791,37396.76,32544.49,US,0,0
WITHDRAWAL,35234.51,C529103,M106932,17462.21,0.0,US,0,0
TRANSFER,40909.0,C015941,M694291,93480.23,52571.229999999996,NG,0,0
WITHDRAWAL,11390.07,C246352,M960769,97381.0,85990.93,UK,0,0
PAYMENT,36023.35,C811110,M530058,60209.3,24185.950000000004,AE,0,0
WITHDRAWAL,38295.01,C442447,M435085,25041.01,0.0,ZA,0,0
DEPOSIT,38128.72,C991517,M799280,33056.91,0.0,NG,0,0
WITHDRAWAL,37655.12,C836046,M811907,15354.79,0.0,AE,0,0
WITHDRAWAL,41143.07,C922202,M039580,43661.89,2518.8199999999997,NG,0,0
WITHDRAWAL,28096.19,C548405,M431061,48207.68,20111.49,CA,0,0
TRANSFER,7645.24,C803757,M498205,89087.28,81442.04,US,0,0
WITHDRAWAL,2997.52,C829789,M823394,89220.9,86223.37999999999,IN,0,0
TRANSFER,5836.28,C057513,M118023,30534.46,24698.18,IN,0,0
DEPOSIT,13512.63,C601368,M747781,5233.1,0.0,AE,0,0
TRANSFER,40349.3,C091636,M498495,99511.68,59162.37999999999,UK,0,0
PAYMENT,3669.06,C585922,M662899,7224.7,3555.64,NG,0,0
TRANSFER,33600.42,C766983,M167718,24922.63,0.0,US,0,0
TRANSFER,5292.03,C397926,M153138,66934.19,61642.16,AE,0,0
TRANSFER,33014.03,C358013,M044768,6295.4,0.0,AE,0,0
PAYMENT,40570.11,C447843,M625800,56399.97,15829.86,CA,0,0
PAYMENT,25935.79,C709688,M697479,14883.24,0.0,CA,0,0
PAYMENT,49189.68,C178640,M885176,49137.17,0.0,AE,0,0
TRANSFER,23427.32,C316840,M940258,49234.21,25806.89,NG,0,0
DEPOSIT,2943.51,C437036,M208913,39012.77,36069.259999999995,IN,0,0
WITHDRAWAL,1805.99,C787891,M981378,49475.18,47669.19,ZA,0,0
TRANSFER,40543.54,C957840,M623922,10077.42,0.0,IN,0,0
PAYMENT,35379.13,C819995,M156376,69615.26,34236.13,CA,0,0
DEPOSIT,3692.67,C910947,M971449,27291.71,23599.04,AE,0,0
DEPOSIT,6194.55,C824232,M306033,23028.84,16834.29,US,0,0
TRANSFER,49203.21,C183605,M531098,52002.78,2799.5699999999997,AU,0,0
PAYMENT,36797.78,C396728,M402086,10960.66,0.0,NG,0,0
PAYMENT,35237.87,C821639,M400995,9238.18,0.0,UK,0,0
DEPOSIT,11622.02,C038130,M004323,11062.63,0.0,NG,0,0
DEPOSIT,9208.29,C637577,M900937,25120.16,15911.869999999999,IN,1,0
DEPOSIT,6976.41,C101722,M841685,57504.82,50528.41,CA,0,0
DEPOSIT,28261.51,C486228,M893024,75388.64,47127.130000000005,AE,0,0
TRANSFER,43209.9,C744059,M801968,58963.86,15753.96,US,0,0
PAYMENT,23036.4,C040766,M458517,85296.78,62260.38,NG,0,0
DEPOSIT,31417.36,C405601,M908537,50085.38,18668.019999999997,IN,0,0
PAYMENT,43944.09,C705357,M077379,37573.35,0.0,ZA,0,0
PAYMENT,1293.85,C852243,M049227,92163.58,90869.73,IN,0,0
TRANSFER,49727.56,C783707,M742410,95403.53,45675.97,ZA,0,0
WITHDRAWAL,2906.78,C486275,M111390,86459.53,83552.75,IN,0,0
DEPOSIT,36422.37,C279950,M301443,81626.64,45204.27,US,0,0
WITHDRAWAL,12834.47,C422774,M374922,45846.58,33012.11,IN,0,0
PAYMENT,35467.98,C872195,M692247,53880.29,18412.309999999998,AU,0,0
TRANSFER,20438.33,C072750,M538624,26603.75,6165.419999999998,AE,0,0
DEPOSIT,13733.81,C324595,M865533,33350.12,19616.310000000005,ZA,0,0
PAYMENT,12056.9,C733848,M180622,34619.04,22562.14,US,0,0
DEPOSIT,29017.66,C768647,M257617,38025.18,9007.52,AE,0,0
DEPOSIT,30535.41,C920930,M923295,1898.39,0.0,CA,0,0
WITHDRAWAL,22564.51,C777562,M022337,30116.34,7551.830000000002,IN,0,0
PAYMENT,49716.58,C359784,M948923,70122.6,20406.020000000004,AU,0,0
PAYMENT,27278.78,C521097,M760313,96037.51,68758.73,UK,0,0
WITHDRAWAL,23815.2,C831504,M622728,72369.38,48554.18000000001,US,0,0
PAYMENT,29058.75,C865322,M212285,27925.69,0.0,UK,1,1
DEPOSIT,6836.83,C322253,M842526,27559.7,20722.870000000003,IN,0,0
WITHDRAWAL,47106.96,C645171,M696136,81981.54,34874.579999999994,UK,0,0
TRANSFER,9265.11,C903306,M740827,47137.64,37872.53,AE,0,0
PAYMENT,13186.38,C497207,M486925,87522.62,74336.23999999999,CA,0,0
WITHDRAWAL,11632.93,C148489,M733542,23842.91,12209.98,AE,0,0
WITHDRAWAL,17583.74,C705026,M661830,50406.99,32823.25,NG,0,0
TRANSFER,39950.78,C341743,M755608,45468.89,5518.110000000001,NG,0,0
WITHDRAWAL,45354.02,C279967,M607590,4764.95,0.0,NG,0,0
TRANSFER,13327.8,C574653,M313533,8470.07,0.0,US,0,0
PAYMENT,13569.99,C691556,M981982,87876.47,74306.48,US,0,0
TRANSFER,32497.62,C735402,M284398,92282.58,59784.96000000001,IN,0,0
TRANSFER,44718.87,C856016,M930426,23697.24,0.0,ZA,0,0
WITHDRAWAL,27449.52,C079534,M748386,68564.66,41115.14,AE,0,0
PAYMENT,2331.33,C213588,M475572,63462.83,61131.5,AE,0,0
DEPOSIT,36617.86,C652842,M002190,34317.06,0.0,CA,0,0
DEPOSIT,1086.86,C016719,M485553,92571.78,91484.92,CA,0,0
TRANSFER,13819.14,C739493,M029465,68751.37,54932.229999999996,ZA,0,0
PAYMENT,45449.8,C054045,M425120,19687.16,0.0,US,0,0
TRANSFER,21712.55,C267919,M359340,27154.04,5441.490000000002,US,0,0
DEPOSIT,11968.38,C918405,M234641,74872.5,62904.12,AU,0,0
WITHDRAWAL,282.93,C297271,M691535,25324.42,25041.489999999998,CA,0,0
PAYMENT,37397.45,C623951,M607611,20034.28,0.0,ZA,0,0
DEPOSIT,37100.21,C311721,M183750,7966.92,0.0,AE,0,0
TRANSFER,14650.54,C375568,M821132,68957.22,54306.68,UK,0,0
TRANSFER,11201.15,C263645,M387436,3775.7,0.0,US,0,0
DEPOSIT,384.12,C481162,M568380,95091.58,94707.46,NG,0,0
PAYMENT,7350.49,C870688,M368900,21658.21,14307.72,UK,0,0
PAYMENT,15923.84,C309995,M232002,89928.29,74004.45,CA,0,0
TRANSFER,15445.3,C431641,M230717,67621.71,52176.41,ZA,0,0
DEPOSIT,40995.95,C053890,M109478,60358.09,19362.14,ZA,0,0
PAYMENT,456.88,C177183,M236044,82472.01,82015.12999999999,ZA,0,0
WITHDRAWAL,43511.67,C695769,M414887,26080.81,0.0,CA,0,0
WITHDRAWAL,19650.94,C559430,M283077,71285.25,51634.31,IN,0,0
WITHDRAWAL,38805.4,C623857,M847284,72008.49,33203.090000000004,UK,0,0
PAYMENT,1642.37,C341301,M722929,661.77,0.0,NG,0,0
TRANSFER,43198.19,C484510,M978161,85581.51,42383.31999999999,UK,0,0
DEPOSIT,7050.78,C919303,M382226,18235.51,11184.73,US,0,0
PAYMENT,1099.91,C351486,M169302,26981.22,25881.31,NG,0,0
DEPOSIT,11138.3,C729525,M479929,15187.47,4049.17,US,0,0
WITHDRAWAL,17340.49,C222434,M041795,40049.56,22709.069999999996,AU,0,0
DEPOSIT,27002.08,C788995,M248390,28631.98,1629.8999999999978,ZA,0,0
DEPOSIT,6854.97,C376728,M742785,46230.03,39375.06,AE,0,0
WITHDRAWAL,28671.36,C947502,M576250,66143.82,37472.46000000001,ZA,0,0
DEPOSIT,162.2,C129694,M196732,37245.79,37083.590000000004,US,0,0
PAYMENT,26952.2,C209581,M702944,6799.42,0.0,AU,0,0
DEPOSIT,43828.84,C674726,M634890,14202.35,0.0,AU,0,0
WITHDRAWAL,43721.98,C026556,M301587,69952.9,26230.91999999999,US,0,0
TRANSFER,16993.32,C893233,M550972,37357.41,20364.090000000004,CA,0,0
TRANSFER,30330.15,C789861,M194314,65856.74,35526.590000000004,UK,0,0
PAYMENT,676.98,C494004,M640817,95485.91,94808.93000000001,CA,0,0
WITHDRAWAL,44136.0,C149324,M330287,15161.21,0.0,UK,0,0
TRANSFER,42205.28,C796654,M234080,61209.14,19003.86,CA,0,0
WITHDRAWAL,6830.06,C703794,M827736,51077.34,44247.28,CA,0,0
TRANSFER,24318.11,C515622,M407990,787.01,0.0,AU,0,0
TRANSFER,41917.91,C398695,M908219,24324.14,0.0,AE,0,0
PAYMENT,25724.53,C534330,M298210,4052.1,0.0,ZA,0,0
PAYMENT,17844.16,C310774,M956302,63337.97,45493.81,AE,0,0
TRANSFER,36066.18,C346134,M804922,13036.33,0.0,US,0,0
PAYMENT,23045.96,C026593,M605998,68401.79,45355.829999999994,CA,0,0
DEPOSIT,93.37,C619984,M268219,75878.86,75785.49,ZA,0,0
WITHDRAWAL,12167.73,C023777,M430005,55209.83,43042.100000000006,NG,0,0
DEPOSIT,2364.35,C379057,M776191,86115.4,83751.04999999999,ZA,0,0
PAYMENT,13332.35,C961233,M154862,54593.64,41261.29,NG,0,0
DEPOSIT,43604.3,C072076,M289982,62826.7,19222.399999999994,US,0,0
PAYMENT,1502.48,C308270,M376303,27561.79,26059.31,UK,0,0
DEPOSIT,34340.6,C618346,M668249,81352.75,47012.15,UK,0,0
TRANSFER,29112.44,C726112,M689565,85832.24,56719.8,AU,1,1
PAYMENT,15874.71,C674291,M691587,36082.24,20207.53,ZA,0,0
PAYMENT,9570.63,C781699,M457823,89731.51,80160.87999999999,AE,0,0
DEPOSIT,35120.65,C056720,M268893,43021.38,7900.729999999996,US,0,0
TRANSFER,28369.37,C351609,M268829,92499.79,64130.42,UK,0,0
TRANSFER,22269.45,C361215,M575591,25912.05,3642.5999999999985,NG,0,0
PAYMENT,20798.4,C697227,M737629,68013.41,47215.01,IN,0,0
WITHDRAWAL,24652.65,C338373,M310034,47441.08,22788.43,UK,0,0
WITHDRAWAL,46051.89,C665580,M425587,40702.13,0.0,US,0,0
WITHDRAWAL,38257.88,C453986,M546433,27064.27,0.0,CA,0,0
TRANSFER,32268.33,C490845,M142635,48806.48,16538.15,AE,0,0
PAYMENT,5061.57,C161725,M651813,24750.99,19689.420000000002,AE,0,0
